Frequency (MHz),CISPR11_RE_CLASS_B_Group_1,CISPR11_RE_CLASS_B_Group_1_Important,CISPR11_RE_CLASS_A_Group_1_up_to_20kVA]
102.7830014,40,40,50
102.8430038,40,40,50
102.9030063,40,40,50
102.9630088,40,40,50
103.0230113,40,40,50
103.0830137,40,40,50
103.1430162,40,40,50
103.2030187,40,40,50
103.2630212,40,40,50
103.3230236,40,40,50
103.3830261,40,40,50
103.4430286,40,40,50
103.5030311,40,40,50
103.5630335,40,40,50
103.623036,40,40,50
103.6830385,40,40,50
103.743041,40,40,50
103.8030434,40,40,50
103.8630459,40,40,50
103.9230484,40,40,50
103.9830508,40,40,50
104.0430533,40,40,50
104.1030558,40,40,50
104.1630583,40,40,50
104.2230607,40,40,50
104.2830632,40,40,50
104.3430657,40,40,50
104.4030682,40,40,50
104.4630706,40,40,50
104.5230731,40,40,50
104.5830756,40,40,50
104.6430781,40,40,50
104.7030805,40,40,50
104.763083,40,40,50
104.8230855,40,40,50
104.883088,40,40,50
104.9430904,40,40,50
105.0030929,40,40,50
105.0630954,40,40,50
105.1230979,40,40,50
105.1831003,40,40,50
105.2431028,40,40,50
105.3031053,40,40,50
105.3631078,40,40,50
105.4231102,40,40,50
105.4831127,40,40,50
105.5431152,40,40,50
105.6031177,40,40,50
105.6631201,40,40,50
105.7231226,40,40,50
105.7831251,40,40,50
105.8431276,40,40,50
105.90313,40,40,50
105.9631325,40,40,50
106.023135,40,40,50
106.0831374,40,40,50
106.1431399,40,40,50
106.2031424,40,40,50
106.2631449,40,40,50
106.3231473,40,40,50
106.3831498,40,40,50
106.4431523,40,40,50
106.5031548,40,40,50
106.5631572,40,40,50
106.6231597,40,40,50
106.6831622,40,40,50
106.7431647,40,40,50
106.8031671,40,40,50
106.8631696,40,40,50
106.9231721,40,40,50
106.9831746,40,40,50
107.043177,40,40,50
107.1031795,40,40,50
107.163182,40,40,50
107.2231845,40,40,50
107.2831869,40,40,50
107.3431894,40,40,50
107.4031919,40,40,50
107.4631944,40,40,50
107.5231968,40,40,50
107.5831993,40,40,50
107.6432018,40,40,50
107.7032043,40,40,50
107.7632067,40,40,50
107.8232092,40,40,50
107.8832117,40,40,50
107.9432142,40,40,50
108.0032166,40,40,50
108.0632191,40,,50
108.1232216,40,,50
108.1832241,40,,50
108.2432265,40,,50
108.303229,40,,50
108.3632315,40,,50
108.4232339,40,,50
108.4832364,40,,50
108.5432389,40,,50
108.6032414,40,,50
108.6632438,40,,50
108.7232463,40,,50
108.7832488,40,,50
108.8432513,40,,50
108.9032537,40,,50
108.9632562,40,,50
109.0232587,40,,50
109.0832612,40,,50
109.1432636,40,,50
109.2032661,40,,50
109.2632686,40,,50
109.3232711,40,,50
109.3832735,40,,50
109.443276,40,,50
109.5032785,40,,50
109.563281,40,,50
109.6232834,40,,50
109.6832859,40,,50
109.7432884,40,,50
109.8032909,40,,50
109.8632933,40,,50
109.9232958,40,,50
109.9832983,40,,50
110.0433008,40,,50
110.1033032,40,,50
110.1633057,40,,50
110.2233082,40,,50
110.2833107,40,,50
110.3433131,40,,50
110.4033156,40,,50
110.4633181,40,,50
110.5233205,40,,50
110.583323,40,,50
110.6433255,40,,50
110.703328,40,,50
110.7633304,40,,50
110.8233329,40,,50
110.8833354,40,,50
110.9433379,40,,50
111.0033403,40,,50
111.0633428,40,,50
111.1233453,40,,50
111.1833478,40,,50
111.2433502,40,,50
111.3033527,40,,50
111.3633552,40,,50
111.4233577,40,,50
111.4833601,40,,50
111.5433626,40,,50
111.6033651,40,,50
111.6633676,40,,50
111.72337,40,,50
111.7833725,40,,50
111.843375,40,,50
111.9033775,40,,50
111.9633799,40,,50
112.0233824,40,,50
112.0833849,40,,50
112.1433874,40,,50
112.2033898,40,,50
112.2633923,40,,50
112.3233948,40,,50
112.3833973,40,,50
112.4433997,40,,50
112.5034022,40,,50
112.5634047,40,,50
112.6234072,40,,50
112.6834096,40,,50
112.7434121,40,,50
112.8034146,40,,50
112.863417,40,,50
112.9234195,40,,50
112.983422,40,,50
113.0434245,40,,50
113.1034269,40,,50
113.1634294,40,,50
113.2234319,40,,50
113.2834344,40,,50
113.3434368,40,,50
113.4034393,40,,50
113.4634418,40,,50
113.5234443,40,,50
113.5834467,40,,50
113.6434492,40,,50
113.7034517,40,,50
113.7634542,40,,50
113.8234566,40,,50
113.8834591,40,,50
113.9434616,40,,50
114.0034641,40,,50
114.0634665,40,,50
114.123469,40,,50
114.1834715,40,,50
114.243474,40,,50
114.3034764,40,,50
114.3634789,40,,50
114.4234814,40,,50
114.4834839,40,,50
114.5434863,40,,50
114.6034888,40,,50
114.6634913,40,,50
114.7234938,40,,50
114.7834962,40,,50
114.8434987,40,,50
114.9035012,40,,50
114.9635036,40,,50
115.0235061,40,,50
115.0835086,40,,50
115.1435111,40,,50
115.2035135,40,,50
115.263516,40,,50
115.3235185,40,,50
115.383521,40,,50
115.4435234,40,,50
115.5035259,40,,50
115.5635284,40,,50
115.6235309,40,,50
115.6835333,40,,50
115.7435358,40,,50
115.8035383,40,,50
115.8635408,40,,50
115.9235432,40,,50
115.9835457,40,,50
116.0435482,40,,50
116.1035507,40,,50
116.1635531,40,,50
116.2235556,40,,50
116.2835581,40,,50
116.3435606,40,,50
116.403563,40,,50
116.4635655,40,,50
116.523568,40,,50
116.5835705,40,,50
116.6435729,40,,50
116.7035754,40,,50
116.7635779,40,,50
116.8235804,40,,50
116.8835828,40,,50
116.9435853,40,,50
117.0035878,40,,50
117.0635903,40,,50
117.1235927,40,,50
117.1835952,40,,50
117.2435977,40,,50
117.3036001,40,,50
117.3636026,40,,50
117.4236051,40,,50
117.4836076,40,,50
117.54361,40,,50
117.6036125,40,,50
117.663615,40,,50
117.7236175,40,,50
117.7836199,40,,50
117.8436224,40,,50
117.9036249,40,,50
117.9636274,40,,50
118.0236298,40,,50
118.0836323,40,,50
118.1436348,40,,50
118.2036373,40,,50
118.2636397,40,,50
118.3236422,40,,50
118.3836447,40,,50
118.4436472,40,,50
118.5036496,40,,50
118.5636521,40,,50
118.6236546,40,,50
118.6836571,40,,50
118.7436595,40,,50
118.803662,40,,50
118.8636645,40,,50
118.923667,40,,50
118.9836694,40,,50
119.0436719,40,,50
119.1036744,40,,50
119.1636769,40,,50
119.2236793,40,,50
119.2836818,40,,50
119.3436843,40,,50
119.4036867,40,,50
119.4636892,40,,50
119.5236917,40,,50
119.5836942,40,,50
119.6436966,40,,50
119.7036991,40,,50
119.7637016,40,,50
119.8237041,40,,50
119.8837065,40,,50
119.943709,40,,50
120.0037115,40,,50
120.063714,40,,50
120.1237164,40,,50
120.1837189,40,,50
120.2437214,40,,50
120.3037239,40,,50
120.3637263,40,,50
120.4237288,40,,50
120.4837313,40,,50
120.5437338,40,,50
120.6037362,40,,50
120.6637387,40,,50
120.7237412,40,,50
120.7837437,40,,50
120.8437461,40,,50
120.9037486,40,,50
120.9637511,40,,50
121.0237536,40,,50
121.083756,40,,50
121.1437585,40,,50
121.203761,40,,50
121.2637635,40,,50
121.3237659,40,,50
121.3837684,40,,50
121.4437709,40,,50
121.5037734,40,,50
121.5637758,40,,50
121.6237783,40,,50
121.6837808,40,,50
121.7437832,40,,50
121.8037857,40,,50
121.8637882,40,,50
121.9237907,40,,50
121.9837931,40,,50
122.0437956,40,,50
122.1037981,40,,50
122.1638006,40,,50
122.223803,40,,50
122.2838055,40,,50
122.343808,40,,50
122.4038105,40,,50
122.4638129,40,,50
122.5238154,40,,50
122.5838179,40,,50
122.6438204,40,,50
122.7038228,40,,50
122.7638253,40,,50
122.8238278,40,,50
122.8838303,40,,50
122.9438327,40,,50
123.0038352,40,,50
123.0638377,40,,50
123.1238402,40,,50
123.1838426,40,,50
123.2438451,40,,50
123.3038476,40,,50
123.3638501,40,,50
123.4238525,40,,50
123.483855,40,,50
123.5438575,40,,50
123.60386,40,,50
123.6638624,40,,50
123.7238649,40,,50
123.7838674,40,,50
123.8438699,40,,50
123.9038723,40,,50
123.9638748,40,,50
124.0238773,40,,50
124.0838797,40,,50
124.1438822,40,,50
124.2038847,40,,50
124.2638872,40,,50
124.3238896,40,,50
124.3838921,40,,50
124.4438946,40,,50
124.5038971,40,,50
124.5638995,40,,50
124.623902,40,,50
124.6839045,40,,50
124.743907,40,,50
124.8039094,40,,50
124.8639119,40,,50
124.9239144,40,,50
124.9839169,40,,50
125.0439193,40,,50
125.1039218,40,,50
125.1639243,40,,50
125.2239268,40,,50
125.2839292,40,,50
125.3439317,40,,50
125.4039342,40,,50
125.4639367,40,,50
125.5239391,40,,50
125.5839416,40,,50
125.6439441,40,,50
125.7039466,40,,50
125.763949,40,,50
125.8239515,40,,50
125.883954,40,,50
125.9439565,40,,50
126.0039589,40,,50
126.0639614,40,,50
126.1239639,40,,50
126.1839663,40,,50
126.2439688,40,,50
126.3039713,40,,50
126.3639738,40,,50
126.4239762,40,,50
126.4839787,40,,50
126.5439812,40,,50
126.6039837,40,,50
126.6639861,40,,50
126.7239886,40,,50
126.7839911,40,,50
126.8439936,40,,50
126.903996,40,,50
126.9639985,40,,50
127.024001,40,,50
127.0840035,40,,50
127.1440059,40,,50
127.2040084,40,,50
127.2640109,40,,50
127.3240134,40,,50
127.3840158,40,,50
127.4440183,40,,50
127.5040208,40,,50
127.5640233,40,,50
127.6240257,40,,50
127.6840282,40,,50
127.7440307,40,,50
127.8040332,40,,50
127.8640356,40,,50
127.9240381,40,,50
127.9840406,40,,50
128.0440431,40,,50
128.1040455,40,,50
128.164048,40,,50
128.2240505,40,,50
128.284053,40,,50
128.3440554,40,,50
128.4040579,40,,50
128.4640604,40,,50
128.5240628,40,,50
128.5840653,40,,50
128.6440678,40,,50
128.7040703,40,,50
128.7640727,40,,50
128.8240752,40,,50
128.8840777,40,,50
128.9440802,40,,50
129.0040826,40,,50
129.0640851,40,,50
129.1240876,40,,50
129.1840901,40,,50
129.2440925,40,,50
129.304095,40,,50
129.3640975,40,,50
129.4241,40,,50
129.4841024,40,,50
129.5441049,40,,50
129.6041074,40,,50
129.6641099,40,,50
129.7241123,40,,50
129.7841148,40,,50
129.8441173,40,,50
129.9041198,40,,50
129.9641222,40,,50
130.0241247,40,,50
130.0841272,40,,50
130.1441297,40,,50
130.2041321,40,,50
130.2641346,40,,50
130.3241371,40,,50
130.3841396,40,,50
130.444142,40,,50
130.5041445,40,,50
130.564147,40,,50
130.6241494,40,,50
130.6841519,40,,50
130.7441544,40,,50
130.8041569,40,,50
130.8641593,40,,50
130.9241618,40,,50
130.9841643,40,,50
131.0441668,40,,50
131.1041692,40,,50
131.1641717,40,,50
131.2241742,40,,50
131.2841767,40,,50
131.3441791,40,,50
131.4041816,40,,50
131.4641841,40,,50
131.5241866,40,,50
131.584189,40,,50
131.6441915,40,,50
131.704194,40,,50
131.7641965,40,,50
131.8241989,40,,50
131.8842014,40,,50
131.9442039,40,,50
132.0042064,40,,50
132.0642088,40,,50
132.1242113,40,,50
132.1842138,40,,50
132.2442163,40,,50
132.3042187,40,,50
132.3642212,40,,50
132.4242237,40,,50
132.4842262,40,,50
132.5442286,40,,50
132.6042311,40,,50
132.6642336,40,,50
132.7242361,40,,50
132.7842385,40,,50
132.844241,40,,50
132.9042435,40,,50
132.9642459,40,,50
133.0242484,40,,50
133.0842509,40,,50
133.1442534,40,,50
133.2042558,40,,50
133.2642583,40,,50
133.3242608,40,,50
133.3842633,40,,50
133.4442657,40,,50
133.5042682,40,,50
133.5642707,40,,50
133.6242732,40,,50
133.6842756,40,,50
133.7442781,40,,50
133.8042806,40,,50
133.8642831,40,,50
133.9242855,40,,50
133.984288,40,,50
134.0442905,40,,50
134.104293,40,,50
134.1642954,40,,50
134.2242979,40,,50
134.2843004,40,,50
134.3443029,40,,50
134.4043053,40,,50
134.4643078,40,,50
134.5243103,40,,50
134.5843128,40,,50
134.6443152,40,,50
134.7043177,40,,50
134.7643202,40,,50
134.8243227,40,,50
134.8843251,40,,50
134.9443276,40,,50
135.0043301,40,,50
135.0643325,40,,50
135.124335,40,,50
135.1843375,40,,50
135.24434,40,,50
135.3043424,40,,50
135.3643449,40,,50
135.4243474,40,,50
135.4843499,40,,50
135.5443523,40,,50
135.6043548,40,,50
135.6643573,40,,50
135.7243598,40,,50
135.7843622,40,,50
135.8443647,40,,50
135.9043672,40,,50
135.9643697,40,,50
136.0243721,40,,50
136.0843746,40,,50
136.1443771,40,,50
136.2043796,40,,50
136.264382,40,,50
136.3243845,40,,50
136.384387,40,,50
136.4443895,40,,50
136.5043919,40,,50
136.5643944,40,,50
136.6243969,40,,50
136.6843994,40,,50
136.7444018,40,,50
136.8044043,40,,50
136.8644068,40,,50
136.9244093,40,,50
136.9844117,40,,50
137.0444142,40,,50
137.1044167,40,,50
137.1644192,40,,50
137.2244216,40,,50
137.2844241,40,,50
137.3444266,40,,50
137.404429,40,,50
137.4644315,40,,50
137.524434,40,,50
137.5844365,40,,50
137.6444389,40,,50
137.7044414,40,,50
137.7644439,40,,50
137.8244464,40,,50
137.8844488,40,,50
137.9444513,40,,50
138.0044538,40,,50
138.0644563,40,,50
138.1244587,40,,50
138.1844612,40,,50
138.2444637,40,,50
138.3044662,40,,50
138.3644686,40,,50
138.4244711,40,,50
138.4844736,40,,50
138.5444761,40,,50
138.6044785,40,,50
138.664481,40,,50
138.7244835,40,,50
138.784486,40,,50
138.8444884,40,,50
138.9044909,40,,50
138.9644934,40,,50
139.0244959,40,,50
139.0844983,40,,50
139.1445008,40,,50
139.2045033,40,,50
139.2645058,40,,50
139.3245082,40,,50
139.3845107,40,,50
139.4445132,40,,50
139.5045157,40,,50
139.5645181,40,,50
139.6245206,40,,50
139.6845231,40,,50
139.7445255,40,,50
139.804528,40,,50
139.8645305,40,,50
139.924533,40,,50
139.9845354,40,,50
140.0445379,40,,50
140.1045404,40,,50
140.1645429,40,,50
140.2245453,40,,50
140.2845478,40,,50
140.3445503,40,,50
140.4045528,40,,50
140.4645552,40,,50
140.5245577,40,,50
140.5845602,40,,50
140.6445627,40,,50
140.7045651,40,,50
140.7645676,40,,50
140.8245701,40,,50
140.8845726,40,,50
140.944575,40,,50
141.0045775,40,,50
141.06458,40,,50
141.1245825,40,,50
141.1845849,40,,50
141.2445874,40,,50
141.3045899,40,,50
141.3645924,40,,50
141.4245948,40,,50
141.4845973,40,,50
141.5445998,40,,50
141.6046023,40,,50
141.6646047,40,,50
141.7246072,40,,50
141.7846097,40,,50
141.8446121,40,,50
141.9046146,40,,50
141.9646171,40,,50
142.0246196,40,,50
142.084622,40,,50
142.1446245,40,,50
142.204627,40,,50
142.2646295,40,,50
142.3246319,40,,50
142.3846344,40,,50
142.4446369,40,,50
142.5046394,40,,50
142.5646418,40,,50
142.6246443,40,,50
142.6846468,40,,50
142.7446493,40,,50
142.8046517,40,,50
142.8646542,40,,50
142.9246567,40,,50
142.9846592,40,,50
143.0446616,40,,50
143.1046641,40,,50
143.1646666,40,,50
143.2246691,40,,50
143.2846715,40,,50
143.344674,40,,50
143.4046765,40,,50
143.464679,40,,50
143.5246814,40,,50
143.5846839,40,,50
143.6446864,40,,50
143.7046889,40,,50
143.7646913,40,,50
143.8246938,40,,50
143.8846963,40,,50
143.9446988,40,,50
144.0047012,40,,50
144.0647037,40,,50
144.1247062,40,,50
144.1847086,40,,50
144.2447111,40,,50
144.3047136,40,,50
144.3647161,40,,50
144.4247185,40,,50
144.484721,40,,50
144.5447235,40,,50
144.604726,40,,50
144.6647284,40,,50
144.7247309,40,,50
144.7847334,40,,50
144.8447359,40,,50
144.9047383,40,,50
144.9647408,40,,50
145.0247433,40,,50
145.0847458,40,40,50
145.1447482,40,40,50
145.2047507,40,40,50
145.2647532,40,40,50
145.3247557,40,40,50
145.3847581,40,40,50
145.4447606,40,40,50
145.5047631,40,40,50
145.5647656,40,40,50
145.624768,40,40,50
145.6847705,40,40,50
145.744773,40,40,50
145.8047755,40,40,50
145.8647779,40,40,50
145.9247804,40,40,50
145.9847829,40,40,50
146.0447854,40,40,50
146.1047878,40,40,50
146.1647903,40,40,50
146.2247928,40,40,50
146.2847952,40,40,50
146.3447977,40,40,50
146.4048002,40,40,50
146.4648027,40,40,50
146.5248051,40,40,50
146.5848076,40,40,50
146.6448101,40,40,50
146.7048126,40,40,50
146.764815,40,40,50
146.8248175,40,40,50
146.88482,40,40,50
146.9448225,40,40,50
147.0048249,40,40,50
147.0648274,40,40,50
147.1248299,40,40,50
147.1848324,40,40,50
147.2448348,40,40,50
147.3048373,40,40,50
147.3648398,40,40,50
147.4248423,40,40,50
147.4848447,40,40,50
147.5448472,40,40,50
147.6048497,40,40,50
147.6648522,40,40,50
147.7248546,40,40,50
147.7848571,40,40,50
147.8448596,40,40,50
147.9048621,40,40,50
147.9648645,40,40,50
148.024867,40,40,50
148.0848695,40,40,50
148.144872,40,40,50
148.2048744,40,40,50
148.2648769,40,40,50
148.3248794,40,40,50
148.3848819,40,40,50
148.4448843,40,40,50
148.5048868,40,40,50
148.5648893,40,40,50
148.6248917,40,40,50
148.6848942,40,40,50
148.7448967,40,40,50
148.8048992,40,40,50
148.8649016,40,40,50
148.9249041,40,40,50
148.9849066,40,40,50
149.0449091,40,40,50
149.1049115,40,40,50
149.164914,40,40,50
149.2249165,40,40,50
149.284919,40,40,50
149.3449214,40,40,50
149.4049239,40,40,50
149.4649264,40,40,50
149.5249289,40,40,50
149.5849313,40,40,50
149.6449338,40,40,50
149.7049363,40,40,50
149.7649388,40,40,50
149.8249412,40,40,50
149.8849437,40,40,50
149.9449462,40,40,50
150.0049487,40,40,50
150.0649511,40,40,50
150.1249536,40,40,50
150.1849561,40,40,50
150.2449586,40,40,50
150.304961,40,40,50
150.3649635,40,40,50
150.424966,40,40,50
150.4849685,40,40,50
150.5449709,40,40,50
150.6049734,40,40,50
150.6649759,40,40,50
150.7249783,40,40,50
150.7849808,40,40,50
150.8449833,40,40,50
150.9049858,40,40,50
150.9649882,40,40,50
151.0249907,40,40,50
151.0849932,40,40,50
151.1449957,40,40,50
151.2049981,40,40,50
151.2650006,40,40,50
151.3250031,40,40,50
151.3850056,40,40,50
151.445008,40,40,50
151.5050105,40,40,50
151.565013,40,40,50
151.6250155,40,40,50
151.6850179,40,40,50
151.7450204,40,40,50
151.8050229,40,40,50
151.8650254,40,40,50
151.9250278,40,40,50
151.9850303,40,40,50
152.0450328,40,40,50
152.1050353,40,40,50
152.1650377,40,40,50
152.2250402,40,40,50
152.2850427,40,40,50
152.3450452,40,40,50
152.4050476,40,40,50
152.4650501,40,40,50
152.5250526,40,40,50
152.5850551,40,40,50
152.6450575,40,40,50
152.70506,40,40,50
152.7650625,40,40,50
152.825065,40,40,50
152.8850674,40,40,50
152.9450699,40,40,50
153.0050724,40,40,50
153.0650748,40,40,50
153.1250773,40,40,50
153.1850798,40,40,50
153.2450823,40,40,50
153.3050847,40,40,50
153.3650872,40,40,50
153.4250897,40,40,50
153.4850922,40,40,50
153.5450946,40,40,50
153.6050971,40,40,50
153.6650996,40,40,50
153.7251021,40,40,50
153.7851045,40,40,50
153.845107,40,40,50
153.9051095,40,40,50
153.965112,40,40,50
154.0251144,40,40,50
154.0851169,40,40,50
154.1451194,40,40,50
154.2051219,40,40,50
154.2651243,40,40,50
154.3251268,40,40,50
154.3851293,40,40,50
154.4451318,40,40,50
154.5051342,40,40,50
154.5651367,40,40,50
154.6251392,40,40,50
154.6851417,40,40,50
154.7451441,40,40,50
154.8051466,40,40,50
154.8651491,40,40,50
154.9251516,40,40,50
154.985154,40,40,50
155.0451565,40,40,50
155.105159,40,,50
155.1651614,40,,50
155.2251639,40,,50
155.2851664,40,,50
155.3451689,40,,50
155.4051713,40,,50
155.4651738,40,,50
155.5251763,40,,50
155.5851788,40,,50
155.6451812,40,,50
155.7051837,40,,50
155.7651862,40,,50
155.8251887,40,,50
155.8851911,40,,50
155.9451936,40,,50
156.0051961,40,,50
156.0651986,40,,50
156.125201,40,,50
156.1852035,40,,50
156.245206,40,,50
156.3052085,40,,50
156.3652109,40,,50
156.4252134,40,,50
156.4852159,40,,50
156.5452184,40,,50
156.6052208,40,,50
156.6652233,40,,50
156.7252258,40,,50
156.7852283,40,,50
156.8452307,40,,50
156.9052332,40,,50
156.9652357,40,,50
157.0252382,40,,50
157.0852406,40,,50
157.1452431,40,,50
157.2052456,40,,50
157.2652481,40,,50
157.3252505,40,,50
157.385253,40,,50
157.4452555,40,,50
157.5052579,40,,50
157.5652604,40,,50
157.6252629,40,,50
157.6852654,40,,50
157.7452678,40,,50
157.8052703,40,,50
157.8652728,40,,50
157.9252753,40,,50
157.9852777,40,,50
158.0452802,40,,50
158.1052827,40,,50
158.1652852,40,,50
158.2252876,40,,50
158.2852901,40,,50
158.3452926,40,,50
158.4052951,40,,50
158.4652975,40,,50
158.5253,40,,50
158.5853025,40,,50
158.645305,40,,50
158.7053074,40,,50
158.7653099,40,,50
158.8253124,40,,50
158.8853149,40,,50
158.9453173,40,,50
159.0053198,40,,50
159.0653223,40,,50
159.1253248,40,,50
159.1853272,40,,50
159.2453297,40,,50
159.3053322,40,,50
159.3653347,40,,50
159.4253371,40,,50
159.4853396,40,,50
159.5453421,40,,50
159.6053446,40,,50
159.665347,40,,50
159.7253495,40,,50
159.785352,40,,50
159.8453544,40,,50
159.9053569,40,,50
159.9653594,40,,50
160.0253619,40,,50
160.0853643,40,,50
160.1453668,40,,50
160.2053693,40,,50
160.2653718,40,,50
160.3253742,40,,50
160.3853767,40,,50
160.4453792,40,,50
160.5053817,40,,50
160.5653841,40,,50
160.6253866,40,,50
160.6853891,40,,50
160.7453916,40,,50
160.805394,40,,50
160.8653965,40,,50
160.925399,40,,50
160.9854015,40,,50
161.0454039,40,,50
161.1054064,40,,50
161.1654089,40,,50
161.2254114,40,,50
161.2854138,40,,50
161.3454163,40,,50
