Frequency (MHz),CISPR11_CE_CLASS_B_Group_1_AVG,CISPR11_CE_CLASS_A_Group_1_AVG
2.309782936,64,77.76192011
2.314282484,64,77.7574801
2.318782032,64,77.75304871
2.32328158,64,77.74862592
2.327781128,64,77.74421168
2.332280675,64,77.73980596
2.336780223,64,77.73540874
2.341279771,64,77.73101998
2.345779319,64,77.72663964
2.350278866,64,77.7222677
2.354778414,64,77.71790412
2.359277962,64,77.71354887
2.36377751,64,77.70920191
2.368277058,64,77.70486323
2.372776605,64,77.70053278
2.377276153,64,77.69621053
2.381775701,64,77.69189646
2.386275249,64,77.68759053
2.390774797,64,77.68329271
2.395274344,64,77.67900297
2.399773892,64,77.67472128
2.40427344,64,77.67044761
2.408772988,64,77.66618194
2.413272535,64,77.66192422
2.417772083,64,77.65767444
2.422271631,64,77.65343255
2.426771179,64,77.64919854
2.431270727,64,77.64497237
2.435770274,64,77.64075402
2.440269822,64,77.63654345
2.44476937,64,77.63234064
2.449268918,64,77.62814556
2.453768465,64,77.62395818
2.458268013,64,77.61977846
2.462767561,64,77.61560639
2.467267109,64,77.61144194
2.471766657,64,77.60728508
2.476266204,64,77.60313577
2.480765752,64,77.598994
2.4852653,64,77.59485973
2.489764848,64,77.59073294
2.494264396,64,77.5866136
2.498763943,64,77.58250169
2.503263491,64,77.57839718
2.507763039,64,77.57430003
2.512262587,64,77.57021023
2.516762134,64,77.56612775
2.521261682,64,77.56205256
2.52576123,64,77.55798464
2.530260778,64,77.55392396
2.534760326,64,77.54987049
2.539259873,64,77.54582421
2.543759421,64,77.5417851
2.548258969,64,77.53775312
2.552758517,64,77.53372826
2.557258065,64,77.52971048
2.561757612,64,77.52569977
2.56625716,64,77.5216961
2.570756708,64,77.51769944
2.575256256,64,77.51370977
2.579755803,64,77.50972706
2.584255351,64,77.50575129
2.588754899,64,77.50178244
2.593254447,64,77.49782049
2.597753995,64,77.4938654
2.602253542,64,77.48991715
2.60675309,64,77.48597573
2.611252638,64,77.48204111
2.615752186,64,77.47811326
2.620251733,64,77.47419215
2.624751281,64,77.47027778
2.629250829,64,77.46637011
2.633750377,64,77.46246913
2.638249925,64,77.4585748
2.642749472,64,77.45468711
2.64724902,64,77.45080603
2.651748568,64,77.44693154
2.656248116,64,77.44306362
2.660747664,64,77.43920225
2.665247211,64,77.4353474
2.669746759,64,77.43149906
2.674246307,64,77.42765719
2.678745855,64,77.42382179
2.683245402,64,77.41999282
2.68774495,64,77.41617027
2.692244498,64,77.41235411
2.696744046,64,77.40854432
2.701243594,64,77.40474088
2.705743141,64,77.40094378
2.710242689,64,77.39715298
2.714742237,64,77.39336848
2.719241785,64,77.38959024
2.723741333,64,77.38581824
2.72824088,64,77.38205247
2.732740428,64,77.37829291
2.737239976,64,77.37453954
2.741739524,64,77.37079232
2.746239071,64,77.36705126
2.750738619,64,77.36331631
2.755238167,64,77.35958747
2.759737715,64,77.35586472
2.764237263,64,77.35214803
2.76873681,64,77.34843739
2.773236358,64,77.34473277
2.777735906,64,77.34103416
2.782235454,64,77.33734153
2.786735002,64,77.33365487
2.791234549,64,77.32997416
2.795734097,64,77.32629938
2.800233645,64,77.3226305
2.804733193,64,77.31896752
2.80923274,64,77.31531041
2.813732288,64,77.31165915
2.818231836,64,77.30801373
2.822731384,64,77.30437412
2.827230932,64,77.30074031
2.831730479,64,77.29711227
2.836230027,64,77.29349
2.840729575,64,77.28987347
2.845229123,64,77.28626266
2.84972867,64,77.28265756
2.854228218,64,77.27905815
2.858727766,64,77.27546441
2.863227314,64,77.27187632
2.867726862,64,77.26829386
2.872226409,64,77.26471702
2.876725957,64,77.26114578
2.881225505,64,77.25758012
2.885725053,64,77.25402002
2.890224601,64,77.25046547
2.894724148,64,77.24691645
2.899223696,64,77.24337294
2.903723244,64,77.23983493
2.908222792,64,77.2363024
2.912722339,64,77.23277533
2.917221887,64,77.2292537
2.921721435,64,77.2257375
2.926220983,64,77.22222671
2.930720531,64,77.21872131
2.935220078,64,77.21522129
2.939719626,64,77.21172664
2.944219174,64,77.20823732
2.948718722,64,77.20475334
2.95321827,64,77.20127467
2.957717817,64,77.1978013
2.962217365,64,77.1943332
2.966716913,64,77.19087037
2.971216461,64,77.18741279
2.975716008,64,77.18396044
2.980215556,64,77.1805133
2.984715104,64,77.17707137
2.989214652,64,77.17363462
2.9937142,64,77.17020304
2.998213747,64,77.16677661
3.002713295,64,77.16335533
3.007212843,64,77.15993916
3.011712391,64,77.1565281
3.016211938,64,77.15312214
3.020711486,64,77.14972125
3.025211034,64,77.14632543
3.029710582,64,77.14293465
3.03421013,64,77.1395489
3.038709677,64,77.13616817
3.043209225,64,77.13279245
3.047708773,64,77.12942171
3.052208321,64,77.12605594
3.056707869,64,77.12269513
3.061207416,64,77.11933927
3.065706964,64,77.11598833
3.070206512,64,77.11264231
3.07470606,64,77.10930119
3.079205607,64,77.10596495
3.083705155,64,77.10263359
3.088204703,64,77.09930709
3.092704251,64,77.09598542
